0.9,2,0.3,2,1,1	0
0.9,2,0.3,2,1,1	31.7791440397
0.9,2,0.3,2,1,1	64.4863992195
0.9,2,0.3,2,1,1	97.2046962268
0.9,2,0.3,2,1,1	130.530848559
0.9,2,0.3,2,1,1	164.743931632
0.9,2,0.3,2,1,1	199.217094644
0.9,2,0.3,2,1,1	232.699237139
0.9,2,0.3,2,1,1	266.773210349
0.9,2,0.3,2,1,1	301.080448925
0.9,2,0.3,2,1,1	335.690030222
0.9,2,0.3,2,1,1	335.690030222
0.9,2,0.7,2,1,1	0
0.9,2,0.7,2,1,1	31.7791440397
0.9,2,0.7,2,1,1	64.4687895472
0.9,2,0.7,2,1,1	97.1870865545
0.9,2,0.7,2,1,1	130.513238887
0.9,2,0.7,2,1,1	164.72632196
0.9,2,0.7,2,1,1	199.199484972
0.9,2,0.7,2,1,1	232.681627467
0.9,2,0.7,2,1,1	266.755600677
0.9,2,0.7,2,1,1	301.062839252
0.9,2,0.7,2,1,1	335.652864376
0.9,2,0.7,2,1,1	335.652864376
0.8,2,0.2,2,1,1	0
0.8,2,0.2,2,1,1	31.825370357
0.8,2,0.2,2,1,1	64.6110911168
0.8,2,0.2,2,1,1	97.3242297953
0.8,2,0.2,2,1,1	131.136229037
0.8,2,0.2,2,1,1	165.351299373
0.8,2,0.2,2,1,1	199.867676485
0.8,2,0.2,2,1,1	233.37654955
0.8,2,0.2,2,1,1	267.604244467
0.8,2,0.2,2,1,1	302.181008053
0.8,2,0.2,2,1,1	336.460627597
0.8,2,0.2,2,1,1	336.460627597
0.8,1,0.4,1,1,4	0
0.8,1,0.4,1,1,4	31.0677746322
0.8,1,0.4,1,1,4	61.4763650612
0.8,1,0.4,1,1,4	93.4244576144
0.8,1,0.4,1,1,4	125.628912404
0.8,1,0.4,1,1,4	159.282516145
0.8,1,0.4,1,1,4	192.863889994
0.8,1,0.4,1,1,4	225.747442027
0.8,1,0.4,1,1,4	257.944831674
0.8,1,0.4,1,1,4	291.420439043
0.8,1,0.4,1,1,4	323.600704075
0.8,1,0.4,1,1,4	323.600704075
0.7,2,0.4,2,1,1	0
0.7,2,0.4,2,1,1	31.9478276215
0.7,2,0.4,2,1,1	64.6771987202
0.7,2,0.4,2,1,1	97.5004474588
0.7,2,0.4,2,1,1	131.26408684
0.7,2,0.4,2,1,1	165.546808395
0.7,2,0.4,2,1,1	200.119121383
0.7,2,0.4,2,1,1	233.550152578
0.7,2,0.4,2,1,1	268.018626374
0.7,2,0.4,2,1,1	301.909063556
0.7,2,0.4,2,1,1	336.38465407
0.7,2,0.4,2,1,1	336.38465407
0.7,2,0.4,2,1,4	0
0.7,2,0.4,2,1,4	31.7092077127
0.7,2,0.4,2,1,4	62.8580849481
0.7,2,0.4,2,1,4	95.6159943214
0.7,2,0.4,2,1,4	129.023603501
0.7,2,0.4,2,1,4	163.816555473
0.7,2,0.4,2,1,4	197.897216639
0.7,2,0.4,2,1,4	231.220890813
0.7,2,0.4,2,1,4	265.763069038
0.7,2,0.4,2,1,4	299.777921438
0.7,2,0.4,2,1,4	334.747949049
0.7,2,0.4,2,1,4	334.747949049
0.6,2,0.4,2,1,1	0
0.6,2,0.4,2,1,1	31.8412948417
0.6,2,0.4,2,1,1	64.6380804173
0.6,2,0.4,2,1,1	97.201785937
0.6,2,0.4,2,1,1	130.900860932
0.6,2,0.4,2,1,1	165.081028865
0.6,2,0.4,2,1,1	199.680562105
0.6,2,0.4,2,1,1	233.121894402
0.6,2,0.4,2,1,1	267.385980032
0.6,2,0.4,2,1,1	301.349082217
0.6,2,0.4,2,1,1	335.891768405
0.6,2,0.4,2,1,1	335.891768405
0.6,2,0.4,2,1,4	0
0.6,2,0.4,2,1,4	31.8400861843
0.6,2,0.4,2,1,4	63.1649400277
0.6,2,0.4,2,1,4	95.7883704896
0.6,2,0.4,2,1,4	129.183928235
0.6,2,0.4,2,1,4	163.53635099
0.6,2,0.4,2,1,4	197.838927547
0.6,2,0.4,2,1,4	231.142194151
0.6,2,0.4,2,1,4	265.18343359
0.6,2,0.4,2,1,4	299.0521903
0.6,2,0.4,2,1,4	333.745279088
